id,date,capacity,traffic,an_id,an_name,region_name
16598,2022-04-22,514,4825,16,OSKTT1YXFS,Sveti Vid-Miholjice
16599,2022-04-22,284,2667,16,OSKTT1YXFS,Žgombići
16600,2022-04-22,399,3746,16,OSKTT1YXFS,Njivice
16601,2022-04-22,368,3460,16,OSKTT1YXFS,Omišalj
16602,2022-04-22,251,2364,16,OSKTT1YXFS,Risika
16603,2022-04-22,237,2226,16,OSKTT1YXFS,Vrbnik
16604,2022-04-22,559,37,17,EAWL5GRXPI,Milčetići
16605,2022-04-22,670,44,17,EAWL5GRXPI,Milovčići
16606,2022-04-22,559,37,17,EAWL5GRXPI,Oštrobradić
16607,2022-04-22,857,57,17,EAWL5GRXPI,Strilčići
16608,2022-04-22,1072,72,17,EAWL5GRXPI,Sveti Anton
16609,2022-04-22,857,57,17,EAWL5GRXPI,Sveti Ivan
16610,2022-04-22,916,61,17,EAWL5GRXPI,Zidarići
16611,2022-04-22,1206,81,17,EAWL5GRXPI,Žgombići
16612,2022-04-22,1341,90,17,EAWL5GRXPI,Njivice
16613,2022-04-22,670,45,17,EAWL5GRXPI,Garica
16614,2022-04-22,804,54,17,EAWL5GRXPI,Kampelje
16615,2022-04-22,670,45,17,EAWL5GRXPI,Risika
16616,2022-04-22,972,13,18,TW6FWFWWRL,Sveti Ivan
16617,2022-04-22,1183,16,18,TW6FWFWWRL,Sveti Vid-Miholjice
16618,2022-04-22,1182,16,18,TW6FWFWWRL,Njivice
16619,2022-04-22,1690,24,18,TW6FWFWWRL,Omišalj
16620,2022-04-22,972,13,18,TW6FWFWWRL,Risika
16621,2022-04-22,1183,16,18,TW6FWFWWRL,Vrbnik
16622,2022-04-22,589,492,19,A6JEL2CAEO,Turčić
16623,2022-04-22,1277,1068,19,A6JEL2CAEO,Punat
16624,2022-04-22,589,492,19,A6JEL2CAEO,Stara Baška
16625,2022-04-22,299,553,20,RCIHSNCBTL,Sveti Ivan
16626,2022-04-22,318,588,20,RCIHSNCBTL,Sveti Vid-Miholjice
16627,2022-04-22,299,553,20,RCIHSNCBTL,Žgombići
16628,2022-04-22,465,860,20,RCIHSNCBTL,Njivice
16629,2022-04-22,503,931,20,RCIHSNCBTL,Omišalj
16630,2022-04-22,318,588,20,RCIHSNCBTL,Kampelje
16631,2022-04-22,503,931,20,RCIHSNCBTL,Risika
16632,2022-04-22,649,1200,20,RCIHSNCBTL,Vrbnik
16633,2022-04-23,632,205,1,PBQ7X5JDYD,Brusići
16634,2022-04-23,903,293,1,PBQ7X5JDYD,Brzac
16635,2022-04-23,903,293,1,PBQ7X5JDYD,Kornić
16636,2022-04-23,519,168,1,PBQ7X5JDYD,Milohnići
16637,2022-04-23,632,205,1,PBQ7X5JDYD,Muraj
16638,2022-04-23,519,168,1,PBQ7X5JDYD,Nenadići
16639,2022-04-23,376,122,1,PBQ7X5JDYD,Vrh
16640,2022-04-23,451,146,1,PBQ7X5JDYD,Žgaljići
16641,2022-04-23,376,122,1,PBQ7X5JDYD,Baška
16642,2022-04-23,1011,974,2,LHP09PJJNH,Kornić
16643,2022-04-23,2427,2337,2,LHP09PJJNH,Krk
16644,2022-04-23,1659,1597,2,LHP09PJJNH,Lakmartin
16645,2022-04-23,1143,256,3,N1B1BNP4BF,Brzac
16646,2022-04-23,1812,406,3,N1B1BNP4BF,Kornić
16647,2022-04-23,2334,523,3,N1B1BNP4BF,Krk
16648,2022-04-23,1371,307,3,N1B1BNP4BF,Lakmartin
16649,2022-04-23,1290,289,3,N1B1BNP4BF,Nenadići
16650,2022-04-23,1371,307,3,N1B1BNP4BF,Pinezići
16651,2022-04-23,1013,227,3,N1B1BNP4BF,Poljica
16652,2022-04-23,108,537,4,DRA7OZ2UFF,Brzac
16653,2022-04-23,171,850,4,DRA7OZ2UFF,Kornić
16654,2022-04-23,189,941,4,DRA7OZ2UFF,Krk
16655,2022-04-23,129,644,4,DRA7OZ2UFF,Lakmartin
16656,2022-04-23,101,505,4,DRA7OZ2UFF,Muraj
16657,2022-04-23,158,786,4,DRA7OZ2UFF,Nenadići
16658,2022-04-23,221,1096,4,DRA7OZ2UFF,Pinezići
16659,2022-04-23,122,605,4,DRA7OZ2UFF,Poljica
16660,2022-04-23,122,605,4,DRA7OZ2UFF,Baška
16661,2022-04-23,129,644,4,DRA7OZ2UFF,Batomalj
16662,2022-04-23,95,476,4,DRA7OZ2UFF,Draga Bašćanska
16663,2022-04-23,600,3297,5,XEDEKWCXKH,Bajčići
16664,2022-04-23,493,2711,5,XEDEKWCXKH,Brusići
16665,2022-04-23,858,4710,5,XEDEKWCXKH,Linardići
16666,2022-04-23,600,3296,5,XEDEKWCXKH,Milohnići
16667,2022-04-23,686,3767,5,XEDEKWCXKH,Skrbčići
16668,2022-04-23,858,4710,5,XEDEKWCXKH,Vrh
16669,2022-04-23,428,2354,5,XEDEKWCXKH,Jurandvor
16670,2022-04-23,357,1963,5,XEDEKWCXKH,Čižići
16671,2022-04-23,486,998,6,DFOH4WOMLZ,Muraj
16672,2022-04-23,746,1530,6,DFOH4WOMLZ,Nenadići
16673,2022-04-23,798,1636,6,DFOH4WOMLZ,Pinezići
16674,2022-04-23,583,1196,6,DFOH4WOMLZ,Poljica
16675,2022-04-23,572,1173,6,DFOH4WOMLZ,Žgaljići
16676,2022-04-23,1168,2394,6,DFOH4WOMLZ,Baška
16677,2022-04-23,1002,2055,6,DFOH4WOMLZ,Batomalj
16678,2022-04-23,686,1406,6,DFOH4WOMLZ,Draga Bašćanska
16679,2022-04-23,539,1104,6,DFOH4WOMLZ,Dobrinj
16680,2022-04-23,837,1716,6,DFOH4WOMLZ,Gabonjin
16681,2022-04-23,906,1858,6,DFOH4WOMLZ,Gostinjac
16682,2022-04-23,645,1323,6,DFOH4WOMLZ,Hlapa
16683,2022-04-23,539,1104,6,DFOH4WOMLZ,Polje
16684,2022-04-23,572,1173,6,DFOH4WOMLZ,Rasopasno
16685,2022-04-23,241,2139,7,E7FJZG4ZZD,Krk
16686,2022-04-23,329,2925,7,E7FJZG4ZZD,Lakmartin
16687,2022-04-23,289,2566,7,E7FJZG4ZZD,Pinezići
16688,2022-04-23,433,3850,7,E7FJZG4ZZD,Poljica
16689,2022-04-23,266,2364,7,E7FJZG4ZZD,Batomalj
16690,2022-04-23,482,4278,7,E7FJZG4ZZD,Draga Bašćanska
16691,2022-04-23,236,2096,7,E7FJZG4ZZD,Hlapa
16692,2022-04-23,387,2297,8,QL6JI50ETP,Skrbčići
16693,2022-04-23,364,2160,8,QL6JI50ETP,Vrh
16694,2022-04-23,659,3909,8,QL6JI50ETP,Jurandvor
16695,2022-04-23,511,3034,8,QL6JI50ETP,Čižići
16696,2022-04-23,322,1915,8,QL6JI50ETP,Dobrinj
16697,2022-04-23,511,3034,8,QL6JI50ETP,Klanice
16698,2022-04-23,472,2803,8,QL6JI50ETP,Klimno
16699,2022-04-23,304,1803,8,QL6JI50ETP,Kras
16700,2022-04-23,322,1915,8,QL6JI50ETP,Soline
16701,2022-04-23,304,1803,8,QL6JI50ETP,Sužan
16702,2022-04-23,157,978,9,POC3TWHIKK,Čižići
16703,2022-04-23,188,1172,9,POC3TWHIKK,Dobrinj
16704,2022-04-23,157,978,9,POC3TWHIKK,Gabonjin
16705,2022-04-23,241,1500,9,POC3TWHIKK,Klimno
16706,2022-04-23,378,2346,9,POC3TWHIKK,Kras
16707,2022-04-23,241,1500,9,POC3TWHIKK,Polje
16708,2022-04-23,258,1604,9,POC3TWHIKK,Sužan
16709,2022-04-23,340,2111,9,POC3TWHIKK,Sveti Ivan Dobrinjski
16710,2022-04-23,258,1604,9,POC3TWHIKK,Sveti Vid Dobrinjski
16711,2022-04-23,188,1173,9,POC3TWHIKK,Županje
16712,2022-04-23,226,1407,9,POC3TWHIKK,Barušići
16713,2022-04-23,188,1173,9,POC3TWHIKK,Bogovići
16714,2022-04-23,137,1010,10,LL6L75MAOH,Vrh
16715,2022-04-23,165,1212,10,LL6L75MAOH,Žgaljići
16716,2022-04-23,137,1010,10,LL6L75MAOH,Baška
16717,2022-04-23,188,1381,10,LL6L75MAOH,Čižići
16718,2022-04-23,247,1818,10,LL6L75MAOH,Dobrinj
16719,2022-04-23,188,1381,10,LL6L75MAOH,Gabonjin
16720,2022-04-23,175,1292,10,LL6L75MAOH,Klimno
16721,2022-04-23,220,1616,10,LL6L75MAOH,Kras
16722,2022-04-23,275,2021,10,LL6L75MAOH,Polje
16723,2022-04-23,114,842,10,LL6L75MAOH,Sužan
16724,2022-04-23,137,1010,10,LL6L75MAOH,Sveti Ivan Dobrinjski
16725,2022-04-23,114,842,10,LL6L75MAOH,Sveti Vid Dobrinjski
16726,2022-04-23,363,980,11,PWRE47KYZP,Dobrinj
16727,2022-04-23,492,1327,11,PWRE47KYZP,Gabonjin
16728,2022-04-23,463,1248,11,PWRE47KYZP,Gostinjac
16729,2022-04-23,492,1327,11,PWRE47KYZP,Kras
16730,2022-04-23,719,1938,11,PWRE47KYZP,Polje
16731,2022-04-23,650,1753,11,PWRE47KYZP,Rasopasno
16732,2022-04-23,410,1106,11,PWRE47KYZP,Rudine
16733,2022-04-23,463,1248,11,PWRE47KYZP,Sveti Ivan Dobrinjski
16734,2022-04-23,650,1753,11,PWRE47KYZP,Sveti Vid Dobrinjski
16735,2022-04-23,838,2258,11,PWRE47KYZP,Šilo
16736,2022-04-23,386,1042,11,PWRE47KYZP,Tribulje
16737,2022-04-23,410,1106,11,PWRE47KYZP,Bogovići
16738,2022-04-23,386,1042,11,PWRE47KYZP,Kremenići
16739,2022-04-23,109,346,12,D2JG9GNXNM,Sveti Ivan Dobrinjski
16740,2022-04-23,167,530,12,D2JG9GNXNM,Sveti Vid Dobrinjski
16741,2022-04-23,179,567,12,D2JG9GNXNM,Šilo
16742,2022-04-23,130,414,12,D2JG9GNXNM,Tribulje
16743,2022-04-23,131,415,12,D2JG9GNXNM,Barušići
16744,2022-04-23,262,830,12,D2JG9GNXNM,Bogovići
16745,2022-04-23,235,746,12,D2JG9GNXNM,Kremenići
16746,2022-04-23,157,497,12,D2JG9GNXNM,Ljutići
16747,2022-04-23,109,346,12,D2JG9GNXNM,Milčetići
16748,2022-04-23,167,530,12,D2JG9GNXNM,Milovčići
16749,2022-04-23,179,567,12,D2JG9GNXNM,Oštrobradić
16750,2022-04-23,130,414,12,D2JG9GNXNM,Porat
16751,2022-04-23,704,782,13,8ZNRGQBWYD,Soline
16752,2022-04-23,662,735,13,8ZNRGQBWYD,Sužan
16753,2022-04-23,1028,1142,13,8ZNRGQBWYD,Žestilac
16754,2022-04-23,930,1033,13,8ZNRGQBWYD,Županje
16755,2022-04-23,587,652,13,8ZNRGQBWYD,Barušići
16756,2022-04-23,1198,1331,13,8ZNRGQBWYD,Malinska
16757,2022-04-23,859,954,13,8ZNRGQBWYD,Maršići
16758,2022-04-23,552,614,13,8ZNRGQBWYD,Milčetići
16759,2022-04-23,587,652,13,8ZNRGQBWYD,Radići
16760,2022-04-23,552,614,13,8ZNRGQBWYD,Sabljići
16761,2022-04-23,469,821,14,6O5L23OOTU,Soline
16762,2022-04-23,563,985,14,6O5L23OOTU,Sužan
16763,2022-04-23,469,821,14,6O5L23OOTU,Sveti Ivan Dobrinjski
16764,2022-04-23,720,1259,14,6O5L23OOTU,Žestilac
16765,2022-04-23,901,1576,14,6O5L23OOTU,Županje
16766,2022-04-23,720,1259,14,6O5L23OOTU,Barušići
16767,2022-04-23,770,1347,14,6O5L23OOTU,Malinska
16768,2022-04-23,1014,1773,14,6O5L23OOTU,Maršići
16769,2022-04-23,1127,1970,14,6O5L23OOTU,Milčetići
16770,2022-04-23,563,984,14,6O5L23OOTU,Radići
16771,2022-04-23,676,1181,14,6O5L23OOTU,Sabljići
16772,2022-04-23,563,984,14,6O5L23OOTU,Strilčići
16773,2022-04-23,317,2578,15,BKFMWP4ZDB,Malinska
16774,2022-04-23,339,2756,15,BKFMWP4ZDB,Maršići
16775,2022-04-23,248,2015,15,BKFMWP4ZDB,Milčetići
16776,2022-04-23,496,4032,15,BKFMWP4ZDB,Radići
16777,2022-04-23,446,3628,15,BKFMWP4ZDB,Sabljići
16778,2022-04-23,297,2419,15,BKFMWP4ZDB,Strilčići
16779,2022-04-23,317,2578,15,BKFMWP4ZDB,Turčić
16780,2022-04-23,339,2756,15,BKFMWP4ZDB,Vantačići
16781,2022-04-23,248,2016,15,BKFMWP4ZDB,Zidarići
16782,2022-04-23,223,2095,16,OSKTT1YXFS,Milovčići
16783,2022-04-23,302,2835,16,OSKTT1YXFS,Oštrobradić
16784,2022-04-23,284,2667,16,OSKTT1YXFS,Porat
16785,2022-04-23,302,2835,16,OSKTT1YXFS,Sveti Anton
16786,2022-04-23,441,4142,16,OSKTT1YXFS,Sveti Ivan
16787,2022-04-23,514,4825,16,OSKTT1YXFS,Sveti Vid-Miholjice
16788,2022-04-23,284,2667,16,OSKTT1YXFS,Žgombići
16789,2022-04-23,399,3746,16,OSKTT1YXFS,Njivice
16790,2022-04-23,368,3460,16,OSKTT1YXFS,Omišalj
16791,2022-04-23,251,2364,16,OSKTT1YXFS,Risika
16792,2022-04-23,237,2226,16,OSKTT1YXFS,Vrbnik
16793,2022-04-23,559,37,17,EAWL5GRXPI,Milčetići
16794,2022-04-23,670,44,17,EAWL5GRXPI,Milovčići
16795,2022-04-23,559,37,17,EAWL5GRXPI,Oštrobradić
16796,2022-04-23,857,57,17,EAWL5GRXPI,Strilčići
16797,2022-04-23,1072,72,17,EAWL5GRXPI,Sveti Anton
16798,2022-04-23,857,57,17,EAWL5GRXPI,Sveti Ivan
16799,2022-04-23,916,61,17,EAWL5GRXPI,Zidarići
16800,2022-04-23,1206,81,17,EAWL5GRXPI,Žgombići
16801,2022-04-23,1341,90,17,EAWL5GRXPI,Njivice
16802,2022-04-23,670,45,17,EAWL5GRXPI,Garica
16803,2022-04-23,804,54,17,EAWL5GRXPI,Kampelje
16804,2022-04-23,670,45,17,EAWL5GRXPI,Risika
16805,2022-04-23,972,13,18,TW6FWFWWRL,Sveti Ivan
16806,2022-04-23,1183,16,18,TW6FWFWWRL,Sveti Vid-Miholjice
16807,2022-04-23,1182,16,18,TW6FWFWWRL,Njivice
16808,2022-04-23,1690,24,18,TW6FWFWWRL,Omišalj
16809,2022-04-23,972,13,18,TW6FWFWWRL,Risika
16810,2022-04-23,1183,16,18,TW6FWFWWRL,Vrbnik
16811,2022-04-23,589,492,19,A6JEL2CAEO,Turčić
16812,2022-04-23,1277,1068,19,A6JEL2CAEO,Punat
16813,2022-04-23,589,492,19,A6JEL2CAEO,Stara Baška
16814,2022-04-23,299,553,20,RCIHSNCBTL,Sveti Ivan
16815,2022-04-23,318,588,20,RCIHSNCBTL,Sveti Vid-Miholjice
16816,2022-04-23,299,553,20,RCIHSNCBTL,Žgombići
16817,2022-04-23,465,860,20,RCIHSNCBTL,Njivice
16818,2022-04-23,503,931,20,RCIHSNCBTL,Omišalj
16819,2022-04-23,318,588,20,RCIHSNCBTL,Kampelje
16820,2022-04-23,503,931,20,RCIHSNCBTL,Risika
16821,2022-04-23,649,1200,20,RCIHSNCBTL,Vrbnik
16822,2022-04-24,632,205,1,PBQ7X5JDYD,Brusići
16823,2022-04-24,903,293,1,PBQ7X5JDYD,Brzac
16824,2022-04-24,903,293,1,PBQ7X5JDYD,Kornić
16825,2022-04-24,519,168,1,PBQ7X5JDYD,Milohnići
16826,2022-04-24,632,205,1,PBQ7X5JDYD,Muraj
16827,2022-04-24,519,168,1,PBQ7X5JDYD,Nenadići
16828,2022-04-24,376,122,1,PBQ7X5JDYD,Vrh
16829,2022-04-24,451,146,1,PBQ7X5JDYD,Žgaljići
16830,2022-04-24,376,122,1,PBQ7X5JDYD,Baška
16831,2022-04-24,1011,974,2,LHP09PJJNH,Kornić
16832,2022-04-24,2427,2337,2,LHP09PJJNH,Krk
16833,2022-04-24,1659,1597,2,LHP09PJJNH,Lakmartin
16834,2022-04-24,1143,256,3,N1B1BNP4BF,Brzac
16835,2022-04-24,1812,406,3,N1B1BNP4BF,Kornić
16836,2022-04-24,2334,523,3,N1B1BNP4BF,Krk
16837,2022-04-24,1371,307,3,N1B1BNP4BF,Lakmartin
16838,2022-04-24,1290,289,3,N1B1BNP4BF,Nenadići
16839,2022-04-24,1371,307,3,N1B1BNP4BF,Pinezići
16840,2022-04-24,1013,227,3,N1B1BNP4BF,Poljica
16841,2022-04-24,108,537,4,DRA7OZ2UFF,Brzac
16842,2022-04-24,171,850,4,DRA7OZ2UFF,Kornić
16843,2022-04-24,189,941,4,DRA7OZ2UFF,Krk
16844,2022-04-24,129,644,4,DRA7OZ2UFF,Lakmartin
16845,2022-04-24,101,505,4,DRA7OZ2UFF,Muraj
16846,2022-04-24,158,786,4,DRA7OZ2UFF,Nenadići
16847,2022-04-24,221,1096,4,DRA7OZ2UFF,Pinezići
16848,2022-04-24,122,605,4,DRA7OZ2UFF,Poljica
16849,2022-04-24,122,605,4,DRA7OZ2UFF,Baška
16850,2022-04-24,129,644,4,DRA7OZ2UFF,Batomalj
16851,2022-04-24,95,476,4,DRA7OZ2UFF,Draga Bašćanska
16852,2022-04-24,600,3297,5,XEDEKWCXKH,Bajčići
16853,2022-04-24,493,2711,5,XEDEKWCXKH,Brusići
16854,2022-04-24,858,4710,5,XEDEKWCXKH,Linardići
16855,2022-04-24,600,3296,5,XEDEKWCXKH,Milohnići
16856,2022-04-24,686,3767,5,XEDEKWCXKH,Skrbčići
16857,2022-04-24,858,4710,5,XEDEKWCXKH,Vrh
16858,2022-04-24,428,2354,5,XEDEKWCXKH,Jurandvor
16859,2022-04-24,357,1963,5,XEDEKWCXKH,Čižići
16860,2022-04-24,486,998,6,DFOH4WOMLZ,Muraj
16861,2022-04-24,746,1530,6,DFOH4WOMLZ,Nenadići
16862,2022-04-24,798,1636,6,DFOH4WOMLZ,Pinezići
16863,2022-04-24,583,1196,6,DFOH4WOMLZ,Poljica
16864,2022-04-24,572,1173,6,DFOH4WOMLZ,Žgaljići
16865,2022-04-24,1168,2394,6,DFOH4WOMLZ,Baška
16866,2022-04-24,1002,2055,6,DFOH4WOMLZ,Batomalj
16867,2022-04-24,686,1406,6,DFOH4WOMLZ,Draga Bašćanska
16868,2022-04-24,539,1104,6,DFOH4WOMLZ,Dobrinj
16869,2022-04-24,837,1716,6,DFOH4WOMLZ,Gabonjin
16870,2022-04-24,906,1858,6,DFOH4WOMLZ,Gostinjac
16871,2022-04-24,645,1323,6,DFOH4WOMLZ,Hlapa
16872,2022-04-24,539,1104,6,DFOH4WOMLZ,Polje
16873,2022-04-24,572,1173,6,DFOH4WOMLZ,Rasopasno
16874,2022-04-24,241,2139,7,E7FJZG4ZZD,Krk
16875,2022-04-24,329,2925,7,E7FJZG4ZZD,Lakmartin
16876,2022-04-24,289,2566,7,E7FJZG4ZZD,Pinezići
16877,2022-04-24,433,3850,7,E7FJZG4ZZD,Poljica
16878,2022-04-24,266,2364,7,E7FJZG4ZZD,Batomalj
16879,2022-04-24,482,4278,7,E7FJZG4ZZD,Draga Bašćanska
16880,2022-04-24,236,2096,7,E7FJZG4ZZD,Hlapa
16881,2022-04-24,387,2297,8,QL6JI50ETP,Skrbčići
16882,2022-04-24,364,2160,8,QL6JI50ETP,Vrh
16883,2022-04-24,659,3909,8,QL6JI50ETP,Jurandvor
16884,2022-04-24,511,3034,8,QL6JI50ETP,Čižići
16885,2022-04-24,322,1915,8,QL6JI50ETP,Dobrinj
16886,2022-04-24,511,3034,8,QL6JI50ETP,Klanice
16887,2022-04-24,472,2803,8,QL6JI50ETP,Klimno
16888,2022-04-24,304,1803,8,QL6JI50ETP,Kras
16889,2022-04-24,322,1915,8,QL6JI50ETP,Soline
16890,2022-04-24,304,1803,8,QL6JI50ETP,Sužan
16891,2022-04-24,157,978,9,POC3TWHIKK,Čižići
16892,2022-04-24,188,1172,9,POC3TWHIKK,Dobrinj
16893,2022-04-24,157,978,9,POC3TWHIKK,Gabonjin
16894,2022-04-24,241,1500,9,POC3TWHIKK,Klimno
16895,2022-04-24,378,2346,9,POC3TWHIKK,Kras
16896,2022-04-24,241,1500,9,POC3TWHIKK,Polje
16897,2022-04-24,258,1604,9,POC3TWHIKK,Sužan
16898,2022-04-24,340,2111,9,POC3TWHIKK,Sveti Ivan Dobrinjski
16899,2022-04-24,258,1604,9,POC3TWHIKK,Sveti Vid Dobrinjski
16900,2022-04-24,188,1173,9,POC3TWHIKK,Županje
16901,2022-04-24,226,1407,9,POC3TWHIKK,Barušići
16902,2022-04-24,188,1173,9,POC3TWHIKK,Bogovići
16903,2022-04-24,137,1010,10,LL6L75MAOH,Vrh
16904,2022-04-24,165,1212,10,LL6L75MAOH,Žgaljići
16905,2022-04-24,137,1010,10,LL6L75MAOH,Baška
16906,2022-04-24,188,1381,10,LL6L75MAOH,Čižići
16907,2022-04-24,247,1818,10,LL6L75MAOH,Dobrinj
16908,2022-04-24,188,1381,10,LL6L75MAOH,Gabonjin
16909,2022-04-24,175,1292,10,LL6L75MAOH,Klimno
16910,2022-04-24,220,1616,10,LL6L75MAOH,Kras
16911,2022-04-24,275,2021,10,LL6L75MAOH,Polje
16912,2022-04-24,114,842,10,LL6L75MAOH,Sužan
16913,2022-04-24,137,1010,10,LL6L75MAOH,Sveti Ivan Dobrinjski
16914,2022-04-24,114,842,10,LL6L75MAOH,Sveti Vid Dobrinjski
16915,2022-04-24,363,980,11,PWRE47KYZP,Dobrinj
16916,2022-04-24,492,1327,11,PWRE47KYZP,Gabonjin
16917,2022-04-24,463,1248,11,PWRE47KYZP,Gostinjac
16918,2022-04-24,492,1327,11,PWRE47KYZP,Kras
16919,2022-04-24,719,1938,11,PWRE47KYZP,Polje
16920,2022-04-24,650,1753,11,PWRE47KYZP,Rasopasno
16921,2022-04-24,410,1106,11,PWRE47KYZP,Rudine
16922,2022-04-24,463,1248,11,PWRE47KYZP,Sveti Ivan Dobrinjski
16923,2022-04-24,650,1753,11,PWRE47KYZP,Sveti Vid Dobrinjski
16924,2022-04-24,838,2258,11,PWRE47KYZP,Šilo
16925,2022-04-24,386,1042,11,PWRE47KYZP,Tribulje
16926,2022-04-24,410,1106,11,PWRE47KYZP,Bogovići
16927,2022-04-24,386,1042,11,PWRE47KYZP,Kremenići
16928,2022-04-24,109,346,12,D2JG9GNXNM,Sveti Ivan Dobrinjski
16929,2022-04-24,167,530,12,D2JG9GNXNM,Sveti Vid Dobrinjski
16930,2022-04-24,179,567,12,D2JG9GNXNM,Šilo
16931,2022-04-24,130,414,12,D2JG9GNXNM,Tribulje
16932,2022-04-24,131,415,12,D2JG9GNXNM,Barušići
16933,2022-04-24,262,830,12,D2JG9GNXNM,Bogovići
16934,2022-04-24,235,746,12,D2JG9GNXNM,Kremenići
16935,2022-04-24,157,497,12,D2JG9GNXNM,Ljutići
16936,2022-04-24,109,346,12,D2JG9GNXNM,Milčetići
16937,2022-04-24,167,530,12,D2JG9GNXNM,Milovčići
16938,2022-04-24,179,567,12,D2JG9GNXNM,Oštrobradić
16939,2022-04-24,130,414,12,D2JG9GNXNM,Porat
16940,2022-04-24,704,782,13,8ZNRGQBWYD,Soline
16941,2022-04-24,662,735,13,8ZNRGQBWYD,Sužan
16942,2022-04-24,1028,1142,13,8ZNRGQBWYD,Žestilac
16943,2022-04-24,930,1033,13,8ZNRGQBWYD,Županje
16944,2022-04-24,587,652,13,8ZNRGQBWYD,Barušići
16945,2022-04-24,1198,1331,13,8ZNRGQBWYD,Malinska
16946,2022-04-24,859,954,13,8ZNRGQBWYD,Maršići
16947,2022-04-24,552,614,13,8ZNRGQBWYD,Milčetići
16948,2022-04-24,587,652,13,8ZNRGQBWYD,Radići
16949,2022-04-24,552,614,13,8ZNRGQBWYD,Sabljići
16950,2022-04-24,469,821,14,6O5L23OOTU,Soline
16951,2022-04-24,563,985,14,6O5L23OOTU,Sužan
16952,2022-04-24,469,821,14,6O5L23OOTU,Sveti Ivan Dobrinjski
16953,2022-04-24,720,1259,14,6O5L23OOTU,Žestilac
16954,2022-04-24,901,1576,14,6O5L23OOTU,Županje
16955,2022-04-24,720,1259,14,6O5L23OOTU,Barušići
16956,2022-04-24,770,1347,14,6O5L23OOTU,Malinska
16957,2022-04-24,1014,1773,14,6O5L23OOTU,Maršići
16958,2022-04-24,1127,1970,14,6O5L23OOTU,Milčetići
16959,2022-04-24,563,984,14,6O5L23OOTU,Radići
16960,2022-04-24,676,1181,14,6O5L23OOTU,Sabljići
16961,2022-04-24,563,984,14,6O5L23OOTU,Strilčići
16962,2022-04-24,317,2578,15,BKFMWP4ZDB,Malinska
16963,2022-04-24,339,2756,15,BKFMWP4ZDB,Maršići
16964,2022-04-24,248,2015,15,BKFMWP4ZDB,Milčetići
16965,2022-04-24,496,4032,15,BKFMWP4ZDB,Radići
16966,2022-04-24,446,3628,15,BKFMWP4ZDB,Sabljići
16967,2022-04-24,297,2419,15,BKFMWP4ZDB,Strilčići
16968,2022-04-24,317,2578,15,BKFMWP4ZDB,Turčić
16969,2022-04-24,339,2756,15,BKFMWP4ZDB,Vantačići
16970,2022-04-24,248,2016,15,BKFMWP4ZDB,Zidarići
16971,2022-04-24,223,2095,16,OSKTT1YXFS,Milovčići
16972,2022-04-24,302,2835,16,OSKTT1YXFS,Oštrobradić
16973,2022-04-24,284,2667,16,OSKTT1YXFS,Porat
16974,2022-04-24,302,2835,16,OSKTT1YXFS,Sveti Anton
16975,2022-04-24,441,4142,16,OSKTT1YXFS,Sveti Ivan
16976,2022-04-24,514,4825,16,OSKTT1YXFS,Sveti Vid-Miholjice
16977,2022-04-24,284,2667,16,OSKTT1YXFS,Žgombići
16978,2022-04-24,399,3746,16,OSKTT1YXFS,Njivice
16979,2022-04-24,368,3460,16,OSKTT1YXFS,Omišalj
16980,2022-04-24,251,2364,16,OSKTT1YXFS,Risika
16981,2022-04-24,237,2226,16,OSKTT1YXFS,Vrbnik
16982,2022-04-24,559,37,17,EAWL5GRXPI,Milčetići
16983,2022-04-24,670,44,17,EAWL5GRXPI,Milovčići
16984,2022-04-24,559,37,17,EAWL5GRXPI,Oštrobradić
16985,2022-04-24,857,57,17,EAWL5GRXPI,Strilčići
16986,2022-04-24,1072,72,17,EAWL5GRXPI,Sveti Anton
16987,2022-04-24,857,57,17,EAWL5GRXPI,Sveti Ivan
16988,2022-04-24,916,61,17,EAWL5GRXPI,Zidarići
16989,2022-04-24,1206,81,17,EAWL5GRXPI,Žgombići
16990,2022-04-24,1341,90,17,EAWL5GRXPI,Njivice
16991,2022-04-24,670,45,17,EAWL5GRXPI,Garica
16992,2022-04-24,804,54,17,EAWL5GRXPI,Kampelje
16993,2022-04-24,670,45,17,EAWL5GRXPI,Risika
16994,2022-04-24,972,13,18,TW6FWFWWRL,Sveti Ivan
16995,2022-04-24,1183,16,18,TW6FWFWWRL,Sveti Vid-Miholjice
16996,2022-04-24,1182,16,18,TW6FWFWWRL,Njivice
16997,2022-04-24,1690,24,18,TW6FWFWWRL,Omišalj
16998,2022-04-24,972,13,18,TW6FWFWWRL,Risika
16999,2022-04-24,1183,16,18,TW6FWFWWRL,Vrbnik
17000,2022-04-24,589,492,19,A6JEL2CAEO,Turčić
17001,2022-04-24,1277,1068,19,A6JEL2CAEO,Punat
17002,2022-04-24,589,492,19,A6JEL2CAEO,Stara Baška
17003,2022-04-24,299,553,20,RCIHSNCBTL,Sveti Ivan
17004,2022-04-24,318,588,20,RCIHSNCBTL,Sveti Vid-Miholjice
17005,2022-04-24,299,553,20,RCIHSNCBTL,Žgombići
17006,2022-04-24,465,860,20,RCIHSNCBTL,Njivice
17007,2022-04-24,503,931,20,RCIHSNCBTL,Omišalj
17008,2022-04-24,318,588,20,RCIHSNCBTL,Kampelje
